filename,prob
152,0.13467553333333335
153,0.62818
154,0.336888
155,0.9786666666666667
156,0.9268333333333333
157,0.9441666666666667
158,0.26207353333333333
159,0.23226333333333335
160,0.8379
161,0.5390199999999999
162,0.8161
163,0.10208650000000001
164,0.3341118
165,0.15948133333333334
166,0.9988666666666667
167,0.07937188666666667
168,0.9863333333333334
169,0.9996666666666667
170,0.0647684
171,0.9952333333333333
172,0.0054834
173,0.9470999999999999
174,0.9835333333333333
175,0.22707029999999997
176,0.48322333333333334
177,0.9759000000000001
178,0.639846
179,0.9905666666666667
180,0.9988333333333334
181,0.9414000000000001
182,0.9996666666666667
183,0.9011666666666667
184,0.24894523333333332
185,0.6754333333333333
186,0.006863733333333333
187,0.9433666666666666
188,0.9397666666666668
189,0.9661666666666667
190,0.021789566666666666
191,0.992
192,0.9948
193,0.9463333333333334
194,0.66952
195,0.0006492333333333333
196,0.2151786
197,0.968
198,0.9095
199,0.02119376666666667
200,0.9979999999999999
201,0.015137466666666667
202,0.9940000000000001
203,0.7740666666666667
204,0.9682666666666666
205,0.9766666666666667
206,0.652343
207,0.08763699999999998
208,0.32854686666666666
209,0.7712333333333333
210,0.0018752666666666667
211,0.5676936666666667
212,0.0012094
213,0.9994999999999999
214,0.6276963333333333
215,0.8380000000000001
216,0.9988666666666667
217,0.0113356
218,0.9077000000000001
219,0.003235266666666667
220,0.9878333333333332
221,0.999
222,0.010534666666666666
223,0.9473333333333334
224,0.9982000000000001
225,0.0024205666666666666
226,0.9886666666666667
227,0.005238366666666667
228,0.00481
229,0.8953333333333333
230,0.9914999999999999
231,0.04638396666666667
232,0.9998333333333335
233,0.999
234,0.9057666666666666
235,0.6201
236,0.8943333333333333
237,0.5584166666666667
238,0.0007478333333333333
239,0.6797266666666667
240,0.6475333333333333
241,0.15790533333333334
242,0.08676333333333335
243,0.8226666666666667
244,0.9651666666666667
245,0.296649
246,0.9956666666666667
247,0.9936333333333334
248,0.8881666666666667
249,0.012765199999999999
250,0.9982000000000001
251,0.9945
252,0.9886666666666667
253,0.04105403333333333
254,0.9964333333333334
255,0.33331968333333334
256,1.0
257,0.9855
258,0.09505933333333334
259,0.9628666666666666
260,0.9994999999999999
261,0.6172537666666668
262,0.340492
263,0.099545
264,0.6682
265,0.31591758333333336
266,0.7605
267,0.47162666666666664
268,0.9578333333333333
269,0.06116106666666667
270,0.9831
271,0.6022666666666666
272,0.16587366666666667
273,0.010458343333333333
274,0.9964000000000001
275,0.9988666666666667
276,0.4303384333333333
277,0.055233333333333336
278,0.9695666666666667
279,0.0007302
280,0.6270166666666667
281,0.9665
282,0.9716666666666667
283,0.4896666666666667
284,0.24325999999999995
285,0.18585183333333333
286,0.9992000000000001
287,0.064903
288,0.6181475000000001
289,0.4136466666666667
290,0.5511666666666667
291,0.65022
292,0.6929666666666666
293,0.6048966666666666
294,0.06789583333333334
295,0.7811666666666666
296,0.8213333333333334
297,0.5859713333333333
298,0.015622166666666666
299,0.9096666666666667
300,0.9925
301,0.9972333333333333
302,0.9668333333333333
303,0.6560733333333333
304,0.9998333333333335
305,0.04567406666666666
306,0.9994999999999999
307,0.020022
308,0.27942666666666666
309,0.41884066666666664
310,0.9477666666666668
311,0.26981166666666667
312,0.5253194333333333
313,0.21796845333333334
314,0.57739
315,0.67929
316,0.6133866666666666
317,0.9936666666666666
318,0.9953333333333333
319,0.9923333333333333
320,0.6445469333333333
321,0.9805
322,0.28275823333333333
323,0.9775333333333333
324,0.026075866666666666
325,0.9973333333333333
326,0.3205171
327,0.7170333333333333
328,0.11453809999999999
329,0.9961666666666668
330,0.9821666666666666
331,0.9384666666666667
332,0.03748066666666667
333,0.3439033333333333
334,0.6482333333333333
335,0.9945666666666666
336,0.9946666666666667
337,0.24041196666666664
338,0.9148999999999999
339,0.9912000000000001
340,0.03366726666666667
341,0.0007696199999999999
342,0.33279866666666663
343,0.00234682
344,0.9986666666666667
345,0.31959713333333334
346,0.005289166666666667
347,0.9902333333333333
348,0.1518513
349,0.37539666666666666
350,0.8032333333333334
351,0.999
352,0.21387653333333334
353,0.2963038666666667
354,0.6082216666666667
355,0.9954999999999999
356,0.9942333333333333
357,0.09374346666666668
358,0.2721716666666667
359,0.004748966666666667
360,0.337856
361,0.9953333333333333
362,0.015358000000000002
363,0.5474706666666667
364,0.4594072333333334
365,0.2221006
366,0.004910866666666667
367,0.9872333333333333
368,0.13636233333333334
369,0.9975666666666667
370,0.8678333333333333
371,0.6436333333333334
372,0.08373353333333333
373,0.5029707833333333
374,0.12125233333333334
375,0.9088333333333333
376,0.9971
377,0.9786666666666667
378,0.19668700000000003
379,0.9435000000000001
380,0.6663733333333334
381,0.324278
382,0.07295072333333333
383,0.31025743333333333
384,0.2240377
385,0.999
386,0.9173333333333332
387,0.04278634666666667
388,0.9994999999999999
389,0.7710666666666667
390,0.117552
391,0.967
392,0.14628738
393,0.9653333333333333
394,0.22598566666666667
395,0.8811666666666667
396,0.991
397,0.9013333333333334
398,0.32026818333333334
399,0.9986666666666667
400,0.9979999999999999
401,0.6193605666666667
402,0.32816233333333333
403,0.9816666666666666
404,0.3324369333333333
405,0.9798333333333332
406,0.0012276666666666666
407,0.4242274666666666
408,0.013499200000000001
409,0.549621
410,0.32482000000000005
411,0.044953333333333324
412,0.6876566666666667
413,0.9994999999999999
414,0.9425333333333333
415,0.28891307666666666
416,0.21099666666666664
417,0.86
418,0.017277283333333334
419,0.4292674
420,0.8385333333333334
421,0.6630666666666667
422,0.9533666666666667
423,0.9936666666666666
424,0.6045488333333333
425,0.9939666666666667
426,0.34889846666666663
427,0.9886666666666667
428,0.07227156666666666
429,0.6267466666666667
430,0.985
431,0.999
432,0.9926666666666666
433,0.9512
434,0.4891666666666667
435,0.362724
436,0.36130233333333334
437,0.9792
438,0.9964333333333334
439,0.9827666666666666
440,0.8740333333333333
441,0.5429116666666666
442,0.8263333333333334
443,0.9886
444,0.9833999999999999
445,0.6663716666666667
446,0.9966666666666667
447,0.25753278
448,0.341321
449,0.8114666666666667
450,0.8921
451,0.6110736666666666
452,0.9944666666666667
453,0.9986666666666667
454,0.9996666666666667
455,0.6205333333333334
456,0.3510098000000001
457,0.6460673333333333
458,0.49956266666666665
459,0.9229333333333334
460,0.9564
461,0.04259933333333333
462,0.4666573333333333
463,0.27417606666666666
464,0.057417133333333335
465,0.9475666666666666
466,0.9970666666666667
467,0.8786666666666667
468,0.8859
469,0.06971326666666668
470,0.0013783333333333332
471,0.9276
472,0.9171333333333332
473,0.6747533333333333
474,0.10091136666666667
475,0.9984999999999999
476,0.9916666666666667
477,0.18730666666666665
478,0.9935
479,0.8164666666666668
480,0.9971666666666668
481,0.046478500000000006
482,0.9720000000000001
483,0.9983666666666666
484,0.32136119999999996
485,0.9531333333333333
486,0.36602146666666663
487,0.027568966666666667
488,0.2929614333333333
489,0.33157193333333335
490,0.5026113333333333
491,0.4023426666666667
492,0.24915886666666667
493,0.9983333333333334
494,0.7574
495,0.004125533333333333
496,0.5231216666666666
497,0.03991666666666666
498,0.8733333333333334
499,0.5409933333333333
500,0.9878333333333332
501,0.714
502,0.9667666666666667
503,0.0533278
504,0.15084056666666668
505,0.9984999999999999
506,0.7863000000000001
507,0.9918999999999999
508,0.9912000000000001
509,0.9905666666666667
510,0.7856666666666666
511,0.9637000000000001
512,0.33339606666666666
513,0.9716666666666667
514,0.9704666666666667
515,0.8123333333333332
516,0.2523002
517,0.7596666666666666
518,0.5916166666666666
519,0.999
520,0.4864303333333333
521,0.2634217566666667
522,0.9676
523,0.8721666666666666
524,0.9909
525,0.0006076666666666666
526,0.9992000000000001
527,0.25371713333333334
528,0.008121486666666665
529,0.9648666666666667
530,0.8290333333333333
531,0.9744333333333334
532,0.0018530333333333334
533,0.9928333333333335
534,0.3647666666666667
535,0.9728333333333333
536,0.6342666666666666
537,0.999
538,0.28172306666666663
539,0.7881
540,0.6982333333333334
541,0.19249133333333335
542,0.9293333333333335
543,0.14344481
544,0.6761633333333333
545,0.03941433333333333
546,0.9934666666666668
547,0.3060563333333333
548,0.9692333333333334
549,0.9979
550,0.28095713333333333
551,0.9405
552,0.5051866666666666
553,0.9996666666666667
554,0.0205521
555,0.9523333333333334
556,0.8151999999999999
557,0.16017824666666666
558,0.625843
559,0.3148276666666667
560,0.0011059000000000002
561,0.041959166666666665
562,0.6716666666666665
563,0.9996666666666667
564,0.8713000000000001
565,0.9601666666666667
566,0.10083336666666669
567,0.9378333333333334
568,0.827
569,0.6078351333333334
570,0.6544543333333332
571,0.7784
572,0.7717666666666667
573,0.9783666666666667
574,0.9993333333333334
575,0.40796659999999996
576,0.43028333333333335
577,0.7272
578,0.8111666666666667
579,0.3515694333333333
580,0.6622966666666666
581,0.9884333333333334
582,0.8763333333333333
583,0.007715133333333332
584,0.997
585,0.9364666666666667
586,0.3318354666666667
587,0.205298
588,0.005127
589,0.6970533333333333
590,0.5533
591,0.08811233333333333
592,0.8638666666666667
593,0.9943333333333334
594,0.30097466666666667
595,0.9923333333333333
596,0.9065
597,0.25062333333333336
598,0.9958333333333332
599,0.9984999999999999
600,0.027506333333333337
601,0.9874666666666667
602,0.24609999999999999
603,0.29741666666666666
604,0.9998333333333335
605,0.24834199999999998
606,0.13942400000000002
607,0.25052064333333335
608,0.096972
609,0.66564
610,0.18680600000000003
611,0.9965666666666667
612,0.9977333333333332
613,0.3233228
614,0.9981666666666666
615,0.5485146666666667
616,0.9996666666666667
617,0.022274283333333336
618,0.6993
619,0.9994999999999999
620,0.9701666666666666
621,0.9937999999999999
622,0.2569335333333333
623,0.9485666666666667
624,0.21122433333333335
625,0.016549066666666667
626,0.9589
627,0.5204433333333334
628,0.6295516666666666
629,0.9990333333333333
630,0.9863333333333334
631,0.778
632,0.9926666666666666
633,0.9988666666666667
634,0.20303300000000002
635,0.9886666666666667
636,0.7924666666666668
637,0.06444533333333334
638,0.9594666666666667
639,0.6596999333333333
640,0.9978666666666668
641,0.7456999999999999
642,0.0005573666666666668
643,0.6303333333333333
644,0.5327166666666666
645,0.7237
646,0.004571400000000001
647,0.681
648,0.34342296666666666
649,0.06361166666666666
650,0.5943200000000001
651,0.9936666666666666
652,0.447543
653,0.8523666666666667
654,0.6531333333333333
655,0.21663466666666667
656,0.9168333333333334
657,0.9890333333333334
658,0.8590666666666666
659,0.9889333333333333
660,0.9992000000000001
661,0.9838333333333334
662,0.9804666666666666
663,0.9876333333333335
664,0.9575333333333335
665,0.9537666666666667
666,0.5924891
667,0.47496000000000005
668,0.006349233333333333
669,0.004925666666666666
670,0.9946333333333334
671,0.9976666666666666
672,0.9990333333333333
673,0.45536666666666664
674,0.15606823333333333
675,0.6421
676,0.3272228
677,0.0017579
678,0.004838833333333333
679,0.8656666666666668
680,0.9948
681,0.9874999999999999
682,0.9936333333333334
683,0.04799333333333333
684,0.9619
685,0.20791666666666667
686,0.9918666666666667
687,0.9837333333333333
688,0.2432070133333333
689,0.011351533333333332
690,0.9894333333333334
691,0.27991323333333334
692,0.9568333333333333
693,0.9589666666666666
694,0.5487353333333334
695,0.6213702666666667
696,0.12866
697,0.16104133333333331
698,0.9874666666666667
699,0.6624934666666666
700,0.9984999999999999
701,0.58058
702,0.33113333333333334
703,0.348219
704,0.21488766666666667
705,0.347472
706,0.9881333333333333
707,0.6691583333333334
708,0.17485150000000002
709,0.9965
710,0.9933333333333333
711,0.9422333333333334
712,0.7523333333333334
713,0.9556666666666667
714,0.9972333333333333
715,0.9770333333333333
716,0.9944999999999999
717,0.9863333333333334
718,0.9740000000000001
719,0.9986666666666667
720,0.345778
721,0.9533333333333333
722,0.9922000000000001
723,0.5251374666666666
724,0.9968333333333333
725,0.58381
726,0.43915333333333334
727,0.9285333333333333
728,0.9963333333333333
729,0.2633163333333333
730,0.995
731,0.0014419333333333334
732,0.9993333333333334
733,0.9979999999999999
734,0.1726633333333333
735,0.9944666666666667
736,0.9417333333333334
737,0.9831333333333333
738,0.12051733333333332
739,0.25750466666666666
740,0.6099633333333333
741,0.9933333333333333
742,0.9355333333333333
743,0.9798333333333332
744,0.8878666666666666
745,0.058655366666666674
746,0.9981666666666666
747,0.996
748,0.10319666666666667
749,0.16143513333333334
750,0.2600053333333333
751,0.9832333333333333
752,0.3494096666666667
753,0.0588
754,0.00208151
755,0.10989931333333335
756,0.995
757,0.032604799999999996
758,0.6128466666666667
759,0.04279771333333334
760,0.8037000000000001
761,0.18436107666666668
762,0.9765
763,0.3368291666666667
764,0.05255666666666667
765,0.09174833333333333
766,0.6812999999999999
767,0.32603333333333334
768,0.9465
769,0.9793333333333334
770,0.9936666666666666
771,0.9168
772,0.9695666666666667
773,0.09936333333333332
774,0.27486676666666665
775,0.34661376666666666
776,0.22571316666666666
777,0.9983333333333334
778,0.6643333333333333
779,0.008725
780,0.5587219999999999
781,0.9653666666666667
782,0.22353800000000001
783,0.34640800000000005
784,0.979
785,0.0047575000000000004
786,0.0004153333333333333
787,0.2579503533333333
788,0.9959333333333333
789,0.3308893333333333
790,0.7540666666666667
791,0.6047333333333333
792,0.0005208566666666666
793,0.4954
794,0.9998333333333335
795,0.0517012
796,0.053835
797,0.6617666666666667
798,0.0019406666666666667
799,0.9996666666666667
800,0.9996666666666667
801,0.004033666666666666
802,0.9985333333333334
803,0.9921666666666668
804,0.8964
805,0.004833066666666667
806,0.6959200000000001
807,0.9396666666666667
808,0.011624666666666667
809,0.9993333333333334
810,0.9546
811,0.9438333333333334
812,0.9950999999999999
813,0.9990333333333333
814,0.000623
815,0.9031666666666668
816,0.9991666666666666
817,0.34689
818,0.9943
819,0.33156
820,0.9952666666666666
821,0.9965
822,0.992
823,0.8672
824,0.9969
825,0.9978666666666666
826,0.5338466666666667
827,0.9596666666666667
828,0.9738333333333333
829,0.9371999999999999
830,0.999
831,0.024475133333333333
832,0.18182030000000002
833,0.4702038333333333
834,0.9940000000000001
835,0.9973333333333333
836,0.9937999999999999
837,0.9954333333333333
838,0.08397643333333334
839,0.5284946666666667
840,0.6449311666666667
841,0.9406666666666667
842,0.6929333333333334
843,0.010263233333333333
844,0.9965666666666667
845,0.9645333333333334
846,0.7343666666666667
847,0.9954333333333333
848,0.9974
849,0.32968000000000003
850,0.9571666666666667
851,0.6444375333333333
852,0.08976566666666667
853,0.9260333333333334
854,0.5279305
855,0.999
856,0.2303396666666667
857,0.9953333333333333
858,0.27547073333333333
859,0.8715
860,0.6648603333333334
861,0.24071333333333333
862,0.8519
863,0.9703666666666667
864,0.9960999999999999
865,0.9996666666666667
866,0.32037333333333334
867,0.5181894666666667
868,0.34651443333333337
869,0.7099000000000001
870,0.5494066666666667
871,0.9988333333333334
872,0.4497973333333333
873,0.010803333333333333
874,0.085909
875,0.8451333333333334
876,0.017627033333333333
877,0.9958666666666667
878,0.9994999999999999
879,0.6746
880,0.611787
881,0.371609
882,0.9749
883,0.9985333333333334
884,0.9923333333333333
885,0.22037500000000002
886,0.9979
887,0.9317666666666667
888,0.9860000000000001
889,0.9908333333333333
890,0.6342
891,0.04550353333333334
892,0.9969000000000001
893,0.34858999999999996
894,0.315967
895,0.8094
896,0.21671573333333335
897,0.8348
898,0.9996666666666667
899,0.9963333333333333
900,0.9379666666666666
901,0.6633833333333333
902,0.0021523666666666665
903,0.8165
904,0.9956
905,0.31352166666666664
906,0.6069666666666667
907,0.24133256666666666
908,0.9994999999999999
909,0.9979999999999999
910,0.9938333333333333
911,0.6573788666666667
912,0.9976666666666666
913,0.2859733333333333
914,0.9992000000000001
915,0.9998333333333335
916,0.6186746666666667
917,0.027493666666666666
918,0.39878833333333336
919,0.5617666666666666
920,0.635296
921,0.953
922,0.0034376666666666666
923,0.9994999999999999
924,0.9994999999999999
925,0.9991666666666666
926,0.3835633333333333
927,0.9544
928,0.9979
929,0.00943275
930,0.04844067666666666
931,0.46910066666666667
932,0.4554545333333333
933,0.7414666666666667
934,0.011526300000000001
935,0.20073766666666668
936,0.281875
937,0.9902000000000001
938,0.43982366666666667
939,0.7101000000000001
940,0.25203533333333333
941,0.8011
942,0.5205
943,0.64739
944,0.2614635
945,0.2138439
946,0.9931666666666666
947,0.9068999999999999
948,0.9822000000000001
949,0.9693999999999999
950,0.9656333333333333
951,0.7543333333333333
952,0.9993333333333334
953,0.1183901
954,0.9951
955,0.9876666666666667
956,0.030068353333333336
957,0.5650883333333333
958,0.9395000000000001
959,0.4422
960,0.32128433333333334
961,0.7933
962,0.9049333333333335
963,0.30714469
964,0.7971666666666667
965,0.8597666666666667
966,0.3597786666666667
967,0.9234666666666667
968,0.9708666666666667
969,0.9965666666666667
970,0.031839266666666664
971,0.0073381900000000005
972,0.485765
973,0.014067666666666666
974,0.6282866666666667
975,0.11701457666666666
976,0.9953333333333333
977,0.33517766666666665
978,0.478909
979,0.0235514
980,0.6281533333333333
981,0.3054533333333333
982,0.21065333333333333
983,0.8841
984,0.9785
985,0.9773333333333333
986,0.7581666666666668
987,0.40129086666666663
988,0.7936666666666667
989,0.61695
990,0.9406333333333334
991,0.9532666666666666
992,0.9536000000000001
993,0.8995000000000001
994,0.33369486666666665
995,0.9838333333333334
996,0.22769033333333333
997,0.7345
998,0.0032646
999,0.017474166666666666
1000,0.9668333333333333
1001,0.52604
1002,0.2388431
1003,0.9520000000000001
1004,0.34177803333333334
1005,0.9793333333333334
1006,0.7121333333333334
1007,0.8555666666666667
1008,0.6653983333333334
1009,0.019610333333333334
1010,0.6249600000000001
1011,0.5025753333333333
1012,0.12691
1013,0.6636799999999999
1014,0.9988666666666667
1015,0.997
1016,0.9923666666666667
1017,0.22648276666666667
1018,0.05279292
1019,0.7128666666666666
1020,0.36415546666666665
1021,0.9071666666666666
1022,0.9645666666666667
1023,0.11838000000000003
1024,0.9746666666666667
1025,0.123973
1026,0.9944666666666667
1027,0.3152205
1028,0.13525376666666666
1029,0.7900333333333335
1030,0.8263333333333334
1031,0.9964333333333334
1032,0.9208999999999999
1033,0.9982000000000001
1034,0.5605136000000001
1035,0.29766666666666663
1036,0.9878
1037,0.9900666666666668
1038,0.9881333333333333
1039,0.106035
1040,0.9033333333333333
1041,0.8649
1042,0.9863333333333334
1043,0.1309061
1044,0.9966666666666667
1045,0.997
1046,0.9981666666666666
1047,0.002308716666666667
1048,0.9973333333333333
1049,0.28697113333333335
1050,0.9994999999999999
1051,0.8742000000000001
1052,0.969
1053,0.6261333333333333
1054,0.0005664333333333334
1055,0.999
1056,0.9048333333333334
1057,0.24983
1058,0.992
1059,0.17733243333333334
1060,0.6258333333333334
1061,0.0009195333333333333
1062,0.9994999999999999
1063,0.5315657666666667
1064,0.9555666666666668
1065,0.9086666666666666
1066,0.6934
1067,0.012119499999999998
1068,0.30643903333333333
1069,0.9966666666666667
1070,0.4387383333333334
1071,0.9736666666666668
1072,0.9987
1073,0.9983666666666666
1074,0.2950743333333334
1075,0.6901
1076,0.6763666666666666
1077,0.9935
1078,0.9448333333333333
1079,0.7202333333333334
1080,0.6508166666666666
1081,0.9973666666666667
1082,0.9043000000000001
1083,0.6633491333333333
1084,0.9909
1085,0.9994999999999999
1086,0.9956666666666667
1087,0.9467666666666666
1088,0.6473583333333334
1089,0.9985333333333334
1090,0.6915133333333334
1091,0.58208
1092,0.9470000000000001
1093,0.12310866666666666
1094,0.3614816
1095,0.9894999999999999
1096,0.9782000000000001
1097,0.9975666666666667
1098,0.9951666666666666
1099,0.36667406666666674
1100,0.972
1101,0.6484933333333333
1102,0.8737
1103,0.33456453333333336
1104,0.9954999999999999
1105,0.2952880466666667
1106,0.0014573333333333333
1107,0.4484586666666667
1108,0.9681000000000001
1109,0.4312666666666667
1110,0.35505666666666674
1111,0.02459666666666667
1112,0.9922
1113,0.9216666666666667
1114,0.28997333333333336
1115,0.9765666666666667
1116,0.005941313333333334
1117,0.858
1118,0.9986666666666667
1119,0.6448079999999999
1120,0.5302266666666667
1121,0.4536713333333333
1122,0.999
1123,0.9013
1124,0.9723333333333334
1125,0.9960999999999999
1126,0.9983666666666666
1127,0.02224986666666667
1128,0.026303233333333332
1129,0.35847466666666666
1130,0.9975333333333333
1131,0.35612499999999997
1132,0.9959000000000001
1133,0.9605
1134,0.0048560999999999995
1135,0.9095
1136,0.9982000000000001
1137,0.9990333333333333
1138,0.3857388666666666
1139,0.9795333333333334
1140,0.42324500000000004
1141,0.9528
1142,0.9024666666666666
1143,0.6341
1144,0.9655333333333335
1145,0.19279866666666667
1146,0.9476666666666667
1147,0.9986666666666667
1148,0.8947333333333334
1149,0.9899
1150,0.9992000000000001
1151,0.9950333333333333
1152,0.8929
1153,0.040889666666666664
1154,0.9874666666666667
1155,0.5148066666666667
1156,0.02439073333333333
1157,0.25741146666666664
1158,0.012587333333333334
1159,0.33375166666666667
1160,0.9998333333333335
1161,0.38069333333333333
1162,0.8321000000000001
1163,0.7643333333333334
1164,0.9566666666666667
1165,0.16885042000000003
1166,0.002895316666666667
1167,0.2282276
1168,0.9988666666666667
1169,0.8586666666666667
1170,0.23021540000000004
1171,0.9703333333333335
1172,0.7563333333333334
1173,0.4936306666666666
1174,0.10240133333333334
1175,0.34083900000000006
1176,0.9986666666666667
1177,0.6397533333333333
1178,0.020577666666666664
1179,0.43109833333333336
1180,0.0011937666666666667
1181,0.9987
1182,0.9837333333333333
1183,0.0004955666666666667
1184,0.4970978666666667
1185,0.9943333333333334
1186,0.8786666666666667
1187,0.9340333333333334
1188,0.9108
1189,0.9986666666666667
1190,0.9982000000000001
1191,0.9845333333333333
1192,0.8270666666666667
1193,0.2950875333333333
1194,0.6409666666666666
1195,0.48964549999999996
1196,0.059785333333333336
1197,0.008619823333333334
1198,0.330156
1199,0.018971433333333333
1200,0.9122666666666666
1201,0.9957666666666668
1202,0.5164866666666666
1203,0.019308333333333334
1204,0.024309666666666663
1205,0.8695
1206,0.12384376666666667
1207,0.7418999999999999
1208,0.9988666666666667
1209,0.7634
1210,0.13157666666666668
1211,0.9086666666666666
1212,0.9972333333333333
1213,0.6162575333333333
1214,0.7101333333333333
1215,0.4624
1216,0.9286666666666666
1217,0.14821229
1218,0.9957666666666666
1219,0.08035179999999999
1220,0.16982375000000002
1221,0.8973333333333332
1222,0.11377333333333332
1223,0.9843666666666667
1224,0.4843199333333334
1225,0.32959
1226,0.9903333333333334
1227,0.9996666666666667
1228,0.5234
1229,0.6577413333333334
1230,0.9895333333333333
1231,0.17969233333333334
1232,0.9563666666666667
1233,0.9943333333333334
1234,0.7151666666666667
1235,0.9866666666666667
1236,0.7010333333333333
1237,0.301678
1238,0.008642833333333334
1239,0.020994333333333334
1240,0.53145
1241,0.9973333333333333
1242,0.6384333333333334
1243,0.9316333333333334
1244,0.5679536666666667
1245,0.9972333333333333
1246,0.9993333333333334
1247,0.5316293333333334
1248,0.9988666666666667
1249,0.9993333333333334
1250,0.14775405333333333
1251,0.2081886666666667
1252,0.9914333333333333
1253,0.016399233333333332
1254,0.9921666666666665
1255,0.0016477000000000002
1256,0.9979999999999999
1257,0.5833299
1258,0.3436396666666666
1259,0.042168000000000004
1260,0.9898333333333333
1261,0.9905666666666667
1262,0.9993333333333334
1263,0.11148666666666666
1264,0.9140333333333333
1265,0.32913753333333334
1266,0.9905666666666667
1267,0.8993333333333333
1268,0.9953333333333333
1269,0.9934666666666666
1270,0.42778900000000003
1271,0.9729666666666666
1272,0.9991666666666666
1273,0.9933333333333333
1274,0.3619254333333333
1275,0.8610000000000001
1276,0.11628086666666666
1277,0.9783333333333334
1278,0.9643333333333334
1279,0.6898333333333332
1280,0.9983333333333334
1281,0.967
1282,0.011954016666666666
1283,0.06788066666666667
1284,0.9587666666666667
1285,0.9979999999999999
1286,0.9881666666666667
1287,0.0020832333333333335
1288,0.6572843333333332
1289,0.1763015
1290,0.029762233333333332
1291,0.006992620000000001
1292,0.9798333333333332
1293,0.0007430333333333333
1294,0.9798333333333332
1295,0.06357723333333333
1296,0.9937999999999999
1297,0.7214666666666667
1298,0.9217
1299,0.9940000000000001
1300,0.0025820333333333332
1301,0.5040766666666666
1302,0.08545733333333333
1303,0.3593655666666667
1304,0.9886666666666666
1305,0.15972843333333334
1306,0.6687393333333334
1307,0.9634333333333333
1308,0.9881666666666667
1309,0.007045666666666666
1310,0.04619006666666667
1311,0.9925
1312,0.9193333333333333
1313,0.011972900000000002
1314,0.9975
1315,0.22249666666666665
1316,0.0012445333333333333
1317,0.48112666666666665
1318,0.9465
1319,0.999
1320,0.9959000000000001
1321,0.9322666666666667
1322,0.5735841333333334
1323,0.9826
1324,0.12813811
1325,0.9976666666666666
1326,0.39493333333333336
1327,0.0024751
1328,0.9956
1329,0.04653966666666667
1330,0.9896666666666666
1331,0.9791666666666666
1332,0.9556
1333,0.39516
1334,0.6519691333333334
1335,0.9943
